2019 deficit (MW),2019 generation (MW),2019 storage (MW),2020 deficit (MW),2020 generation (MW),2020 storage (MW),2021 deficit (MW),2021 generation (MW),2021 storage (MW),2022 deficit (MW),2022 generation (MW),2022 storage (MW),2023 deficit (MW),2023 generation (MW),2023 storage (MW),2024 deficit (MW),2024 generation (MW),2024 storage (MW)
0.0,129.50393383951757,274.7440970923432,0.0,206.05281920188384,335.98320538223624,0.0,155.45464836704178,295.5046687143626,0.0,131.37158222874194,276.2382158037227,0.0,136.85683222794972,280.62641580308895,0.0,186.47898626540717,320.3241390330549
0.0,125.37595139698848,295.04485820993403,0.0,217.76909036977577,430.19847767805686,0.0,131.30838878181174,320.551379739812,0.0,138.42094303874742,306.9749702347207,0.0,134.17637073534024,307.96751239136114,0.0,190.58505347064803,392.7921818095733
0.0,112.01968502369215,304.66060622888773,0.0,215.67489410431864,502.2819000414583,0.0,106.25574677719399,325.55597716156717,0.0,138.42094303874742,337.71172466571863,0.0,122.18400376424611,325.71471540275803,0.0,174.33725203473102,452.26198343735814
0.0,103.7263305951243,307.6416707049872,0.0,200.93281309153195,502.2819000414583,0.0,83.64486000549317,309.20083716706034,0.0,127.51859028182781,359.72659689118086,0.0,103.18187614183068,328.26021631622257,0.0,154.34420605208004,495.73734827902217
0.0,98.89880898732653,306.54047969231374,0.0,176.14742442941835,502.2819000414583,0.0,77.25433289448492,286.45517006154523,0.0,102.98829657875866,362.11723415418777,0.0,81.76432975413546,310.02454607035804,0.0,131.4594340923515,502.2819000414583
0.0,79.46992208008282,286.01040177239656,0.0,145.78984829761782,502.2819000414583,0.0,92.17451916412216,278.6296892256674,0.0,71.05997779063688,333.17721194482465,0.0,69.92373157225464,279.94827764261265,0.0,100.430865878094,502.2819000414583
0.0,56.18583261075049,242.19623438314704,0.0,113.08721125720794,502.2819000414583,0.0,111.52512014712786,287.84978534336966,0.0,43.60941102767852,276.78662297250315,0.0,55.97788404904421,235.92616169165686,0.0,67.09683691391129,469.3787369553696
0.0,27.0611970216398,263.8451920004589,0.0,83.76236425950171,502.2819000414583,0.0,114.03281200636621,379.0760349484626,0.0,21.921295374717378,294.32365927227704,0.0,38.71686718668976,266.8996554410087,0.0,48.973459021202316,502.2819000414583
0.0,5.762451109997212,268.45515288845667,0.0,72.10208194964589,502.2819000414583,0.0,98.99473965380675,458.27182667150805,0.0,7.081223815578952,299.9886383247402,0.0,35.41477062413593,295.2314719403174,0.0,50.4911469133355,502.2819000414583
0.0,2.5649769393185777,270.5071344399115,0.0,91.05668134580952,502.2819000414583,0.0,97.35253383322784,502.2819000414583,0.0,17.138709549083227,313.69960596400676,0.0,65.29032209174562,347.4637296137139,0.0,75.3170501272637,502.2819000414583
0.0,15.856221079423937,283.19211130345064,0.0,96.65299466795913,502.2819000414583,0.0,98.51843244200901,502.2819000414583,0.0,30.196773967432353,337.85702513795263,0.0,83.36175052785379,414.1531300359969,0.0,87.558985519466,502.2819000414583
0.0,43.60460796841583,318.07579767818333,0.0,93.03870898073752,502.2819000414583,0.0,97.70230341586219,502.2819000414583,0.0,34.39400895904457,365.3722323051883,0.0,88.60829426736906,485.0397654498922,0.0,91.523040789322,502.2819000414583
0.0,73.21843263145759,376.6505437833494,0.0,87.20921593683165,502.2819000414583,0.0,97.0027642505935,502.2819000414583,0.0,34.97695826343515,393.3537989159364,0.0,85.34377816278177,502.2819000414583,0.0,94.67096703303116,502.2819000414583
