2019 deficit (MW),2019 generation (MW),2019 storage (MW),2020 deficit (MW),2020 generation (MW),2020 storage (MW),2021 deficit (MW),2021 generation (MW),2021 storage (MW),2022 deficit (MW),2022 generation (MW),2022 storage (MW),2023 deficit (MW),2023 generation (MW),2023 storage (MW),2024 deficit (MW),2024 generation (MW),2024 storage (MW)
0.0,155.6868716923934,220.6131943225582,0.0,163.02166351984653,226.4810277845207,0.0,156.38528208893206,221.17192263978913,0.0,140.03675739643612,208.09310288579238,0.0,164.9805897660805,228.04816878150788,0.0,156.16008406835812,220.99176422333
0.0,172.01269866317625,278.2233532530992,0.0,180.2939152425589,290.7161599785678,0.0,172.30563400957806,279.0164298474516,0.0,159.31475416605375,255.5449062186354,0.0,175.05388015230662,288.0912729033532,0.0,173.6689419790528,279.92691780657225
0.0,178.16445955071765,340.75492089367333,0.0,186.44567613010028,352.12739393728697,0.0,174.37876054299988,338.51943828185154,0.0,164.3173527765972,306.99878843991314,0.0,178.28781435634227,350.721524388427,0.0,175.89976643342825,340.6467309533149
0.0,174.61536673098223,352.12739393728697,0.0,182.18676474641777,352.12739393728697,0.0,161.36542020397005,352.12739393728697,0.0,154.49255119817693,350.5928293984547,0.0,173.69104663524695,352.12739393728697,0.0,150.9095897155276,352.12739393728697
0.0,161.36542020397005,352.12739393728697,0.0,167.75378727949376,352.12739393728697,0.0,149.06189842888728,352.12739393728697,0.0,131.89077824250163,352.12739393728697,0.0,159.95671679106923,352.12739393728697,0.0,112.0159770650871,352.12739393728697
0.0,140.32981135594164,352.12739393728697,0.0,143.9916811056197,352.12739393728697,0.0,134.3923147739809,352.12739393728697,0.0,87.5548674291555,339.68226136644245,0.0,137.6481164080032,352.12739393728697,0.0,90.38332658305426,342.51072052034124
0.0,112.44355677141816,352.12739393728697,0.0,110.55106310687059,352.12739393728697,0.0,101.61671296127162,352.12739393728697,0.0,53.3929040859471,293.07516545238957,0.0,107.5876037537312,352.12739393728697,0.0,57.91171244484387,300.4224329651851
0.0,81.39074946937554,352.12739393728697,0.0,72.44570283499078,352.12739393728697,0.0,52.21094066396924,352.12739393728697,0.0,37.70868390086837,323.2421125730843,0.0,71.39743486811203,352.12739393728697,0.0,34.41948805634723,327.9580234102629
0.0,53.35701900026908,352.12739393728697,0.0,39.11715008756167,352.12739393728697,0.0,23.716354891136646,352.12739393728697,0.0,29.888915690730734,347.1532451256689,0.0,49.42538607831737,352.12739393728697,0.0,26.937338957414863,349.5078945761948
0.0,44.88316831908494,352.12739393728697,0.0,31.893711832805863,352.12739393728697,0.0,19.38863866369237,352.12739393728697,0.0,21.743055149900023,352.12739393728697,0.0,41.86397287304498,352.12739393728697,0.0,23.714575694580077,352.12739393728697
0.0,46.0209224286744,352.12739393728697,0.0,34.81141990320781,352.12739393728697,0.0,27.65761678394019,352.12739393728697,0.0,10.927856733369442,352.12739393728697,0.0,44.27471851767207,352.12739393728697,0.0,26.47470445713215,352.12739393728697
0.0,44.049401883994356,352.12739393728697,0.0,30.981037130686566,352.12739393728697,0.0,26.98166688290702,352.12739393728697,0.0,2.985445396229796,352.12739393728697,0.0,42.58484376508917,352.12739393728697,0.0,27.826604259198476,352.12739393728697
0.0,40.72598153724797,352.12739393728697,0.0,27.206983516584746,352.12739393728697,0.0,25.51710876400184,352.12739393728697,0.0,1.0702540099691722,352.12739393728697,0.0,39.148765101503926,352.12739393728697,0.0,26.249387823454434,352.12739393728697
0.0,32.95255767536661,352.12739393728697,0.0,26.249387823454434,352.12739393728697,0.0,25.686096239260134,352.12739393728697,0.0,1.915191386260624,352.12739393728697,0.0,34.81141990320781,352.12739393728697,0.0,21.067105248866863,352.12739393728697
0.0,27.09432519974588,352.12739393728697,0.0,24.22153812035495,352.12739393728697,0.0,24.33419643719381,352.12739393728697,0.0,2.2531663367772046,352.12739393728697,0.0,28.502554160231636,352.12739393728697,0.0,15.208872773246132,352.12739393728697
0.0,23.48925906090236,352.12739393728697,0.0,20.503813664672563,352.12739393728697,0.0,19.99685123889769,352.12739393728697,0.0,1.6335455941634733,352.12739393728697,0.0,22.250017575674896,352.12739393728697,0.0,12.899377278049498,352.12739393728697
0.0,21.968371783577748,352.12739393728697,0.0,18.025330694217637,352.12739393728697,0.0,13.293681386985506,352.12739393728697,0.0,1.5772164357440432,352.12739393728697,0.0,16.2791267832153,352.12739393728697,0.0,14.307606238535248,352.12739393728697
0.0,22.250017575674896,352.12739393728697,0.0,17.011405842667894,352.12739393728697,0.0,6.984815644009334,352.12739393728697,0.0,3.717724455682388,352.12739393728697,0.0,11.040515050208304,352.12739393728697,0.0,17.349380793184476,352.12739393728697
0.0,22.531663367772047,352.12739393728697,0.0,17.349380793184476,352.12739393728697,0.0,2.309495495196635,352.12739393728697,0.0,7.998740495559076,352.12739393728697,0.0,6.646840693492753,352.12739393728697,0.0,19.99685123889769,352.12739393728697
0.0,22.419005050933187,352.12739393728697,0.0,18.025330694217637,352.12739393728697,0.0,0.28164579209715057,352.12739393728697,0.0,10.927856733369442,352.12739393728697,0.0,3.2670911883269467,352.12739393728697,0.0,21.236092724125154,352.12739393728697
0.0,25.844743065043957,352.12739393728697,0.0,23.97470989600189,352.12739393728697,0.0,11.650032369555108,352.12739393728697,0.0,18.972822964081022,352.12739393728697,0.0,11.019003459532962,352.12739393728697,0.0,25.01109524305714,352.12739393728697
0.0,61.5494611155636,352.12739393728697,0.0,55.89408477811509,352.12739393728697,0.0,40.989199679367836,352.12739393728697,0.0,47.647567153372776,352.12739393728697,0.0,41.64268908489549,352.12739393728697,0.0,45.03349091815839,352.12739393728697
0.0,104.83745980134229,352.12739393728697,0.0,101.33399965124052,352.12739393728697,0.0,78.93626896477515,352.12739393728697,0.0,89.27920391017118,352.12739393728697,0.0,86.59786480154402,352.12739393728697,0.0,84.71618623888602,352.12739393728697
0.0,135.1238821548109,352.12739393728697,0.0,135.47350249894342,352.12739393728697,0.0,116.22984884465478,352.12739393728697,0.0,126.14472963130467,352.12739393728697,0.0,124.2182486907394,352.12739393728697,0.0,122.79861156284522,352.12739393728697
0.0,154.60509090191204,352.12739393728697,0.0,160.84704961078677,352.12739393728697,0.0,150.30102130101096,352.12739393728697,0.0,153.0952559526845,352.12739393728697,0.0,151.7772248135321,352.12739393728697,0.0,152.37438506064035,352.12739393728697
0.0,168.57626416027972,352.12739393728697,0.0,176.3842683636976,352.12739393728697,0.0,174.46836529881435,352.12739393728697,0.0,171.05462851763087,352.12739393728697,0.0,171.91097406133073,352.12739393728697,0.0,168.93681821940555,352.12739393728697
0.0,167.57351024993085,352.12739393728697,0.0,182.00648771685485,352.12739393728697,0.0,183.751742723027,352.12739393728697,0.0,181.37474712821006,352.12739393728697,0.0,185.19407757263423,352.12739393728697,0.0,175.77581856228474,352.12739393728697
0.0,147.6422613009931,352.12739393728697,0.0,178.16445955071765,352.12739393728697,0.0,188.07744252770715,352.12739393728697,0.0,187.39044029857692,352.12739393728697,0.0,191.96462891106293,352.12739393728697,0.0,174.1532066831146,352.12739393728697
0.0,116.17363829933913,352.12739393728697,0.0,164.67790683572306,352.12739393728697,0.0,185.36116723823218,352.12739393728697,0.0,185.9358669898349,352.12739393728697,0.0,189.02303698791025,352.12739393728697,0.0,164.31675971107836,352.12739393728697
0.0,104.10672271223874,352.12739393728697,0.0,141.017288037487,352.12739393728697,0.0,170.69075329159938,352.12739393728697,0.0,172.69626111229712,352.12739393728697,0.0,174.66813749628852,352.12739393728697,0.0,146.08608200350932,352.12739393728697
0.0,90.37227425495718,342.49966819224414,0.0,106.94599696802706,352.12739393728697,0.0,145.77901038831237,352.12739393728697,0.0,144.59597944840058,352.12739393728697,0.0,147.6381098423611,352.12739393728697,0.0,122.6722914296263,352.12739393728697
0.0,62.508717392146714,352.12739393728697,0.0,64.12027694321976,352.12739393728697,0.0,109.02590575781021,352.12739393728697,0.0,106.24307927354508,352.12739393728697,0.0,109.8821326884063,352.12739393728697,0.0,94.4927456593897,352.12739393728697
0.0,33.067469641177134,352.12739393728697,0.0,20.956463354792113,352.12739393728697,0.0,69.01676226707818,352.12739393728697,0.0,65.8058816240669,352.12739393728697,0.0,68.59976043642912,352.12739393728697,0.0,62.91075266227422,352.12739393728697
0.0,26.091808515604555,352.12739393728697,0.0,8.381873663294218,352.12739393728697,0.0,48.06018029918229,352.12739393728697,0.0,46.13369935861704,352.12739393728697,0.0,48.206588665831305,352.12739393728697,0.0,44.35374539780455,352.12739393728697
0.0,35.82534475475755,352.12739393728697,0.0,18.813938912089657,352.12739393728697,0.0,42.35952713141145,352.12739393728697,0.0,43.655097775058344,352.12739393728697,0.0,44.55636430976922,352.12739393728697,0.0,40.613323220409114,352.12739393728697
