2019 deficit (MW),2019 generation (MW),2019 storage (MW),2020 deficit (MW),2020 generation (MW),2020 storage (MW),2021 deficit (MW),2021 generation (MW),2021 storage (MW),2022 deficit (MW),2022 generation (MW),2022 storage (MW),2023 deficit (MW),2023 generation (MW),2023 storage (MW),2024 deficit (MW),2024 generation (MW),2024 storage (MW)
0.0,235.64044637978694,342.0242911886089,0.0,179.07499062758052,296.77192658684373,0.0,196.69387279346267,310.8670323195495,0.0,295.18192304381574,350.267901127169,0.0,252.37123745952366,350.267901127169,0.0,248.931684158024,350.267901127169
0.0,256.37267850461205,458.7802582309986,0.0,202.3651708448514,378.6640632627249,0.0,187.84369901375413,381.1419915305528,0.0,307.9993577487828,467.0238681695587,0.0,257.67884241013405,467.0238681695587,0.0,243.54727398756586,465.1057203172217
0.0,265.18083575210403,467.0238681695587,0.0,198.9125123894764,457.794073174306,0.0,160.3886717962158,429.4529289675254,0.0,304.4640167642699,467.0238681695587,0.0,252.50316436546342,467.0238681695587,0.0,231.42169482903049,467.0238681695587
0.0,261.66386866295505,467.0238681695587,0.0,200.61715808340801,467.0238681695587,0.0,114.37999462074623,440.95692466412237,0.0,289.6786911212932,467.0238681695587,0.0,240.22397476723242,467.0238681695587,0.0,221.1747048025831,467.0238681695587
0.0,229.63179893506282,467.0238681695587,0.0,171.7324850345962,467.0238681695587,0.0,87.9830837213162,428.94000838543855,0.0,259.5711452638988,467.0238681695587,0.0,216.94163096234834,467.0238681695587,0.0,201.6528489002667,467.0238681695587
0.0,182.60898107679822,467.0238681695587,0.0,135.1253318994467,467.0238681695587,0.0,72.65167655921655,401.59168494465507,0.0,209.7875244966909,467.0238681695587,0.0,179.11883286320148,467.0238681695587,0.0,186.90758068640983,467.0238681695587
0.0,125.72907660061523,467.0238681695587,0.0,94.40061703773489,461.42448520729357,0.0,54.77542645854648,356.36711140320153,0.0,146.21765451232926,467.0238681695587,0.0,130.84558135330826,467.0238681695587,0.0,137.99894585147197,467.0238681695587
0.0,63.47394890165611,467.0238681695587,0.0,52.15242776483305,467.0238681695587,0.0,30.079243046854714,380.4305058406853,0.0,77.47737522478562,467.0238681695587,0.0,75.96112865818088,467.0238681695587,0.0,78.38714984468692,467.0238681695587
0.0,21.650451724914646,467.0238681695587,0.0,17.952313353024135,467.0238681695587,0.0,5.538629177955252,384.86140918304955,0.0,33.4109872473764,467.0238681695587,0.0,32.53012400581628,467.0238681695587,0.0,33.12153169554766,467.0238681695587
0.0,5.566190021001215,467.0238681695587,0.0,7.375201777826609,467.0238681695587,0.0,3.2353479497069557,387.4496875428151,0.0,22.92574514899875,467.0238681695587,0.0,16.350683186691064,467.0238681695587,0.0,19.62081982402928,467.0238681695587
0.0,2.88746107339438,467.0238681695587,0.0,4.4181633291697135,467.0238681695587,0.0,3.513657450757017,390.26061350342076,0.0,21.847295832429765,467.0238681695587,0.0,15.550543371172143,467.0238681695587,0.0,19.342510322979223,467.0238681695587
0.0,2.4699968218192887,467.0238681695587,0.0,3.2353479497069557,467.0238681695587,0.0,4.244219891013426,393.6559894162315,0.0,20.664480452967005,467.0238681695587,0.0,14.124207178290582,467.0238681695587,0.0,18.7858913208791,467.0238681695587
0.0,3.0614045115506676,467.0238681695587,0.0,2.957038448656895,467.0238681695587,0.0,4.4877407044322295,397.24618197977725,0.0,19.75997457455431,467.0238681695587,0.0,10.993225291477398,467.0238681695587,0.0,18.36842706930401,467.0238681695587
0.0,2.4699968218192887,467.0238681695587,0.0,2.922249761025638,467.0238681695587,0.0,4.139853828119653,400.558065042273,0.0,18.716313945616587,467.0238681695587,0.0,9.636466473858354,467.0238681695587,0.0,17.6378646290476,467.0238681695587
0.0,1.1480266918315005,467.0238681695587,0.0,2.8526723857631224,467.0238681695587,0.0,5.0791483941636075,404.62138375760384,0.0,16.976879564053704,467.0238681695587,0.0,8.036186842820502,467.0238681695587,0.0,15.063501744334536,467.0238681695587
0.0,0.0,467.0238681695587,0.0,2.5743628847130613,467.0238681695587,0.0,5.357457895213669,408.90735007377475,0.0,14.472094054603156,467.0238681695587,0.0,6.749005400463973,467.0238681695587,0.0,11.062802666739914,467.0238681695587
0.0,0.0,467.0238681695587,0.0,2.3308420712942586,467.0238681695587,0.0,5.0791483941636075,412.9706687891056,0.0,10.923647916214883,467.0238681695587,0.0,5.740133459157503,467.0238681695587,0.0,7.7926660294017,467.0238681695587
0.0,0.24352081341880313,467.0238681695587,0.0,1.9133778197191673,467.0238681695587,0.0,4.62689545495726,416.67218515307144,0.0,9.740832536752125,467.0238681695587,0.0,4.90520495600732,467.0238681695587,0.0,7.096892276776548,467.0238681695587
