2019 deficit (MW),2019 generation (MW),2019 storage (MW),2020 deficit (MW),2020 generation (MW),2020 storage (MW),2021 deficit (MW),2021 generation (MW),2021 storage (MW),2022 deficit (MW),2022 generation (MW),2022 storage (MW),2023 deficit (MW),2023 generation (MW),2023 storage (MW),2024 deficit (MW),2024 generation (MW),2024 storage (MW)
0.0,197.06425338733007,301.9946442049203,0.0,205.86239875630392,309.03316050009937,0.0,183.57876889091534,291.2062566077885,0.0,196.2559412445372,301.347994490686,0.0,200.20784963680052,304.50952120449665,0.0,204.24321952628458,307.7378171160839
0.0,214.9189210007752,393.92978100554046,0.0,222.32347557213453,406.891940957807,0.0,193.42319648404725,365.9448137950263,0.0,210.22830630515878,389.530639534813,0.0,214.5249683264449,396.1294958656526,0.0,217.00748925717377,401.3438085218229
0.0,221.53884579164952,448.68648299011244,0.0,226.3967437935786,448.68648299011244,0.0,194.2635764461908,441.3556749519789,0.0,212.4502557278275,448.68648299011244,0.0,215.9415208626254,448.68648299011244,0.0,216.63358306510477,448.68648299011244
0.0,217.20500606214537,448.68648299011244,0.0,220.0869498679428,448.68648299011244,0.0,182.08458537012328,448.68648299011244,0.0,202.11639262605513,448.68648299011244,0.0,204.4429309638188,448.68648299011244,0.0,200.9487505727163,448.68648299011244
0.0,201.1670344836912,448.68648299011244,0.0,200.87950504514762,448.68648299011244,0.0,160.71896645148988,448.68648299011244,0.0,183.29998522128565,448.68648299011244,0.0,182.62213898845832,448.68648299011244,0.0,179.60026288003965,448.68648299011244
0.0,172.4456997271349,448.68648299011244,0.0,170.32725828394828,448.68648299011244,0.0,115.31060613482722,448.68648299011244,0.0,153.6457029245802,448.68648299011244,0.0,146.3537624134878,448.68648299011244,0.0,145.98568673402806,448.68648299011244
0.0,131.38284016519486,448.68648299011244,0.0,125.09564766625402,448.68648299011244,0.0,91.59548713986416,440.28197012997657,0.0,111.20091359024401,448.68648299011244,0.0,107.22604345941484,448.68648299011244,0.0,108.1269231802133,448.68648299011244
0.0,80.73356957374939,448.68648299011244,0.0,74.46678386894084,448.68648299011244,0.0,75.39825740026926,448.68648299011244,0.0,61.1890359552323,448.68648299011244,0.0,59.963449087672274,448.68648299011244,0.0,59.027586291218476,448.68648299011244
0.0,36.71005428578747,448.68648299011244,0.0,29.28145704024935,448.68648299011244,0.0,52.76659833768224,448.68648299011244,0.0,23.176844752886094,448.68648299011244,0.0,24.266135197871353,448.68648299011244,0.0,23.79966142779677,448.68648299011244
0.0,37.6061844295896,448.68648299011244,0.0,20.91807793387033,448.68648299011244,0.0,42.41560400995313,448.68648299011244,0.0,12.74785912867444,448.68648299011244,0.0,22.366698289401516,448.68648299011244,0.0,25.843387142676363,448.68648299011244
